id,duration,gross,movie_title,budget,title_year,imdb_score
4549,109,,Sands of Iwo Jima,1000000,1949,7.2
4550,122,5355376,Shine a Light,,2008,7.2
4551,100,7186670,The Green Inferno,6000000,2013,5.4
4552,109,,Departure,1100000,2015,7
4553,95,5997134,The Sessions,1000000,2012,7.2
4554,94,4417124,"Food, Inc.",,2008,7.9
4555,107,5355847,October Baby,,2011,6.8
4556,104,3386698,Next Stop Wonderland,1000000,1998,6.7
4557,96,143000000,Juno,7500000,2007,7.5
4558,93,5283379,The Skeleton Twins,,2014,6.8
4559,102,2981638,Martha Marcy May Marlene,,2011,6.9
4560,84,3122616,Obvious Child,,2014,6.8
4561,97,2508841,Frozen River,1000000,2008,7.2
4562,91,4946250,20 Feet from Stardom,1000000,2013,7.4
4563,84,1950218,Two Girls and a Guy,1000000,1997,5.6
4564,86,1277257,Walking and Talking,1000000,1996,6.8
4565,91,45900000,The Full Monty,3500000,1997,7.2
4566,92,1677838,Who Killed the Electric Car?,1000000,2006,7.7
4567,94,1744858,The Broken Hearts Club: A Romantic Comedy,1000000,2000,7
4568,92,,Bubba Ho-Tep,1000000,2002,7.2
4569,103,80000000,Goosebumps,58000000,2015,6.4
4570,100,982214,Slam,1000000,1998,7.2
4571,119,798341,Brigham City,1000000,2001,7.2
4572,167,610991,Fiza,1000000,2000,6.2
4573,92,,History of the World: Part I,11000000,1981,6.9
4574,92,582024,Orgazmo,1000000,1997,6.2
4575,108,548712,All the Real Girls,2500000,2003,6.9
4576,97,464655,Dream with the Fishes,1000000,1997,7
4577,88,464126,Blue Car,1000000,2002,6.7
4578,100,428535,Luminarias,1000000,2000,3.6
4579,100,750100,Palo Alto,,2013,6.3
4580,124,621240,Ajami,,2009,7.4
4581,88,104077,Wristcutters: A Love Story,1000000,2006,7.4
4582,106,334658,I Origins,,2014,7.3
4583,79,279282,The Battle of Shaker Heights,1000000,2003,6.1
4584,135,44000000,The Lovely Bones,65000000,2009,6.7
4585,96,484221,The Act of Killing,1000000,2012,8.2
4586,53,274661,Taxi to the Dark Side,1000000,2007,7.7
4587,97,144431,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,1000000,2006,7.3
4588,120,227241,Guiana 1838,,2004,7.4
4589,90,112521,Lisa Picard Is Famous,,2000,5.7
4590,91,287761,Antarctica: A Year on Ice,1000000,2013,7.6
4591,93,100240,A Lego Brickumentary,1000000,2014,6.8
4592,112,96734,Hardflip,1000000,2012,5.6
4593,160,49000,Chocolate: Deep Dark Secrets,1500000,2005,4.8
4594,95,100659,The House of the Devil,900000,2009,6.4
4595,93,48430,The Perfect Host,500000,2010,6.8
4596,88,21210,Safe Men,1000000,1998,6.1
4597,105,,Speedway Junky,1000000,1999,5.2
4598,98,22434,The Last Big Thing,,1996,6.9
4599,82,12996,The Specials,1000000,2000,6
4600,89,,16 to Life,1000000,2009,6.3
4601,78,10018,Alone with Her,1000000,2006,6.1
4602,97,62480,Creative Control,1000000,2015,5.5
4603,81,6387,Special,1000000,2006,6.9
4604,90,5494,Sparkler,,1997,5.6
4605,97,,The Helix... Loaded,1000000,2005,1.9
4606,88,721,In Her Line of Fire,1000000,2006,4.1
4607,96,703,The Jimmy Show,1500000,2001,5.4
4608,105,,Heli,1000000,2013,6.8
4609,,,Karachi se Lahore,1000000,2015,7
4610,76,,Loving Annabelle,1000000,2006,6.7
4611,96,,Hits,1000000,2014,5.8
4612,99,,Jimmy and Judy,1000000,2006,6.2
4613,90,,Frat Party,1000000,2009,2.8
4614,94,,The Party's Over,,1965,7.3
4615,87,,Proud,1000000,2004,5.8
4616,93,,The Poker House,,2008,6.5
4617,90,,Childless,1000000,2008,6.1
4618,89,,ZMD: Zombies of Mass Destruction,500000,2009,5.1
4619,83,,Snow White: A Deadly Summer,1000000,2012,2.2
4620,96,,Hidden Away,,2014,7.2
4621,90,,My Last Day Without You,1000000,2011,5.7
4622,138,,Steppin: The Movie,1000000,2009,3.4
4623,84,,Doc Holliday's Revenge,1000000,2014,3.8
4624,83,,Black Rock,,2012,4.7
4625,96,,Truth or Die,1000000,2012,5.6
4626,94,,The Pet,1000000,2006,3.9
4627,90,,Bang Bang Baby,1000000,2014,5.4
4628,95,,Fear Clinic,1000000,2015,5.2
4629,93,,Zombie Hunter,1000000,2013,3.5
4630,111,,A Fine Step,1000000,2014,5.3
4631,101,2319187,Trance,20000000,2013,7
4632,103,,Charly,,1968,7.1
4633,87,,Banshee Chapter,950000,2013,5.5
4634,30,,"Jesse            ",,,5.9
4635,100,,Ask Me Anything,950000,2014,6
4636,90,,And Then Came Love,989000,2007,4.8
4637,83,,Food Chains,913000,2014,7.1
4638,108,9600000,On the Waterfront,910000,1954,8.2
4639,100,20186,L!fe Happens,930000,2011,5.7
4640,113,1185783,"4 Months, 3 Weeks and 2 Days",590000,2007,7.9
4641,97,,The Horror Network Vol. 1,3000000,2015,7.3
4642,104,1007962,Hard Candy,950000,2005,7.1
4643,91,381186,The Quiet,900000,2005,6.4
4644,107,439958,Circumstance,,2011,5.9
4645,85,16100000,Fruitvale Station,900000,2013,7.5
4646,101,6643,The Brass Teapot,900000,2012,6.4
4647,70,103000000,Bambi,,1942,7.4
4648,88,442638,The Hammer,850000,2007,7.3
4649,112,42900000,Snitch,15000000,2013,6.5
4650,107,819939,Latter Days,850000,2003,7.2
4651,78,,Elza,900000,2011,6.7
4652,90,,1982,1000000,2013,7.1
4653,88,1243961,"For a Good Time, Call...",850000,2012,6
4654,92,3094687,Celeste & Jesse Forever,,2012,6.7
4655,95,15278,Time Changer,825000,2002,5.6
4656,85,,London to Brighton,500000,2006,7
4657,86,,American Hero,990000,2015,4.9
4658,90,,Windsor Drive,100000,2015,3.2
4659,123,7098492,A Separation,500000,2011,8.4
4660,93,,Crying with Laughter,,2009,6.9
4661,88,4771000,Welcome to the Dollhouse,800000,1995,7.5
4662,114,1001437,Ruby in Paradise,800000,1993,7.2
4663,88,2073984,Raising Victor Vargas,800000,2002,7.2
4664,110,9950,Pandora's Box,,1929,8
4665,95,,Harrison Montgomery,850000,2008,7.4
4666,83,,Live-In Maid,800000,2004,7.2
4667,104,144583,Deterrence,800000,1999,6.5
4668,94,,The Mudge Boy,800000,2003,7.2
4669,87,58163,The Young Unknowns,,2000,4.2
4670,93,35688,Not Cool,600000,2014,5.1
4671,91,41709,Dead Snow,800000,2009,6.4
4672,90,1310270,Saints and Soldiers,780000,2003,6.8
4673,14,,Vessel,,2012,6.2
4674,112,115000000,American Graffiti,777000,1973,7.5
4675,75,,Iraq for Sale: The War Profiteers,750000,2006,7.7
4676,86,5518918,Aqua Teen Hunger Force Colon Movie Film for Theaters,750000,2007,6.9
4677,86,4007792,Safety Not Guaranteed,750000,2012,7
4678,89,7705974,Kevin Hart: Laugh at My Pain,,2011,7.5
4679,95,26297,Kill List,500000,2011,6.3
4680,101,77501,The Innkeepers,750000,2011,5.5
4681,89,42600000,The Unborn,16000000,2009,4.8
4682,106,,The Conformist,750000,1970,8.1
4683,88,47329,Interview with the Assassin,750000,2002,6.6
4684,99,18378,Donkey Punch,900000,2008,5.2
4685,90,,All the Boys Love Mandy Lane,750000,2006,5.6
4686,95,,Bled,750000,2009,3.1
4687,85,,High Noon,750000,1952,8.1
4688,170,7830611,Hoop Dreams,700000,1994,8.3
4689,86,3278611,Rize,,2005,7.1
4690,,,Destiny,,2014,8.1
4691,97,1141829,L.I.E.,700000,2001,7.2
4692,104,,The Sisterhood of Night,1000000,2014,6.3
4693,88,,B-Girl,,2009,4
4694,201,218000000,King Kong,207000000,2005,7.2
4695,108,32000000,House of Wax,30000000,2005,5.3
4696,106,2694973,Half Nelson,700000,2006,7.2
4697,107,10508,Naturally Native,700000,1998,6.5
4698,84,2301777,Hav Plenty,650000,1997,6.5
4699,91,,Adulterers,750000,2015,4.9
4700,90,169719,Escape from Tomorrow,,2013,5.2
4701,103,,Starsuckers,400000,2009,7.4
4702,71,,The Hadza: Last of the First,650000,2014,7.4
4703,90,,After,650000,2012,5.4
4704,67,,Treachery,625000,2013,3.9
4705,94,,Walter,700000,2015,5.3
4706,81,3000000,Top Hat,609000,1935,7.8
4707,81,141000000,The Blair Witch Project,60000,1999,6.4
4708,215,13300000,Woodstock,600000,1970,8.1
4709,83,,The Kentucky Fried Movie,650000,1977,6.5
4710,106,171988,Mercy Streets,600000,2000,5.6
4711,103,23616,Arnolds Park,600000,2007,5.6
4712,90,13493,Broken Vessels,600000,1998,6.6
4713,88,79043,Water & Power,,2013,6.3
4714,105,,They Will Have to Kill Us First,400000,2015,7.7
4715,115,,Crop Circles: Quest for Truth,750000,2002,7
4716,90,,Light from the Darkroom,600000,2014,8
4717,102,,Irreplaceable,,2016,7.2
4718,98,,The Maid's Room,600000,2013,4.5
4719,87,515005,A Hard Day's Night,560000,1964,7.7
4720,80,2245,The Harvest/La Cosecha,560000,2011,7.2
4721,88,,Love Letters,550000,1983,6.1
4722,83,,Julija in alfa Romeo,500000,2015,6.4
4723,122,33500000,Fireproof,500000,2008,6.5
4724,115,,Faith Connections,550000,2013,7
4725,86,39600000,Benji,500000,1974,6.1
4726,79,30500000,Open Water,500000,2003,5.7
4727,87,,High Road,,2011,5.4
4728,97,17000000,Kingdom of the Spiders,500000,1977,5.9
4729,105,8044906,Mad Hot Ballroom,,2005,7.5
4730,89,5739376,The Station Agent,500000,2003,7.7
4731,120,3773863,To Save a Life,1000000,2009,7.1
4732,94,3117666,Wordplay,,2006,7.4
4733,108,2047570,Beyond the Mat,500000,1999,7.6
4734,102,1250798,The Singles Ward,500000,2002,6.4
4735,83,1127331,Osama,46000,2003,7.4
4736,93,906666,Sholem Aleichem: Laughing in the Darkness,500000,2011,6.8
4737,86,1114943,Groove,500000,2000,6.5
4738,101,1111615,The R.M.,500000,2003,6
4739,111,985341,Twin Falls Idaho,500000,1999,7.3
4740,90,603943,Mean Creek,500000,2004,7.3
4741,86,334041,Hurricane Streets,500000,1997,6.5
4742,98,295468,Never Again,500000,2001,6
4743,91,243347,Civil Brand,500000,2002,5.3
4744,91,154077,Lonesome Jim,500000,2005,6.6
4745,90,342936,Drinking Buddies,,2013,6.1
4746,88,151389,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000,2012,7.1
4747,202,269061,Seven Samurai,2000000,1954,8.7
4748,89,133778,The Other Dream Team,500000,2012,8.4
4749,97,,Johnny Suede,500000,1991,5.8
4750,84,52850,Finishing the Game: The Search for a New Bruce Lee,500000,2007,6.2
4751,82,98017,Rubber,500000,2010,5.8
4752,94,177000000,Home,135000000,2015,6.7
4753,100,31937,Kiss the Bride,500000,2007,5.7
4754,112,13134,The Slaughter Rule,500000,2002,6.1
4755,94,237301,Monsters,500000,2010,6.4
4756,87,,The Californians,,2005,5
4757,91,12055,The Living Wake,500000,2007,6.5
4758,87,1332,Detention of the Dead,500000,2012,4.6
4759,98,,Crazy Stone,3000000,2006,7.7
4760,95,,Scott Walker: 30 Century Man,500000,2006,7.3
4761,87,,Everything Put Together,100000,2000,6.6
4762,102,316842,Good Kill,,2014,6.4
4763,127,,Insomnia Manica,500000,2005,5.8
4764,96,,The Outrageous Sophie Tucker,500000,2014,7.2
4765,103,,Now Is Good,,2012,7.2
4766,104,,Girls Gone Dead,500000,2012,3.5
4767,90,,America Is Still the Place,,2015,7.5
4768,122,,Subconscious,,2015,2.2
4769,93,37200000,Crossroads,12000000,2002,3.3
4770,90,,Enter Nowhere,500000,2011,6.6
4771,101,,The King of Najayo,500000,2012,6.9
4772,94,,Fight to the Finish,150000,2016,4
4773,97,,Alleluia! The Devil's Carnival,500000,2016,7.4
4774,90,,The Sound and the Shadow,,2014,8.3
4775,108,,Rodeo Girl,500000,2016,5.7
4776,82,21199,Born to Fly: Elizabeth Streb vs. Gravity,500000,2014,6.8
4777,84,,The Little Ponderosa Zoo,500000,2016,5.2
4778,130,235000000,Oz the Great and Powerful,215000000,2013,6.4
4779,91,,The Toxic Avenger,475000,1984,6.2
4780,91,2712293,Straight Out of Brooklyn,450000,1991,5.9
4781,107,768045,Bloody Sunday,2000000,2002,7.7
4782,82,,Diamond Ruff,500000,2015,4.3
4783,84,379122,Conversations with Other Women,450000,2005,7.1
4784,103,23000,Poultrygeist: Night of the Chicken Dead,500000,2006,6.2
4785,86,,Mutual Friends,450000,2013,6.8
4786,89,2300000,42nd Street,439000,1933,7.7
4787,52,,Rise of the Entrepreneur: The Search for a Better Way,450000,2014,8.2
4788,98,2938208,Metropolitan,225000,1990,7.5
4789,133,9910,As It Is in Heaven,25000000,2004,7.6
4790,81,,Roadside,,2013,4.1
4791,92,44500000,Napoleon Dynamite,400000,2004,6.9
4792,90,258113,Blue Ruin,1066167,2013,7.1
4793,84,108000000,Paranormal Activity,15000,2007,6.3
4794,91,1293295,Dogtown and Z-Boys,,2001,7.7
4795,91,1229197,Monty Python and the Holy Grail,229575,1975,8.3
4796,90,1689999,Quinceaera,400000,2006,7.1
4797,96,11798,Gory Gory Hallelujah,100000,2003,4.7
4798,60,,"Heroes            ",,,7.7
4799,88,592014,Tarnation,218,2003,7.2
4800,92,425899,I Want Your Money,400000,2010,5.1
4801,97,,Love in the Time of Monsters,500000,2014,5.4
4802,82,126387,The Beyond,400000,1981,6.9
4803,22,,"Home Movies            ",,,8.2
4804,101,80300000,What Happens in Vegas,35000000,2008,6.1
4805,80,,The Dark Hours,500000,2005,6.1
4806,97,,My Beautiful Laundrette,650000,1985,6.9
4807,84,25918,Fabled,,2002,5.8
4808,97,,Show Me,900000,2004,6
4809,91,,Cries & Whispers,400000,1972,8.2
4810,123,,Intolerance: Love's Struggle Throughout the Ages,385907,1916,8
4811,86,617172,Trekkies,375000,1997,7
4812,100,2808000,The Broadway Melody,379000,1929,6.3
4813,96,,The Evil Dead,375000,1981,7.6
4814,89,12843,Maniac,6000000,2012,6.1
4815,84,34151,Censored Voices,450000,2015,7.2
4816,88,1523883,Murderball,1750211,2005,7.8
4817,90,4000000,American Ninja 2: The Confrontation,350000,1987,4.7
4818,90,84689,51 Birch Street,,2005,7.5
4819,43,,"Revolution            ",,,6.7
4820,98,,Rotor DR1,350000,2015,3.4
4821,101,47000000,Halloween,300000,1978,7.9
4822,96,,12 Angry Men,350000,1957,8.9
4823,83,246574,My Dog Tulip,,2009,6.9
4824,65,,It Happened One Night,325000,1934,8.2
4825,94,110197,Dogtooth,,2009,7.3
4826,112,7707563,Tupac: Resurrection,,2003,8
4827,102,1281176,Tumbleweeds,312000,1999,6.7
4828,98,16100000,The Prophecy,8000000,1995,6.6
4829,91,1652472,When the Cat's Away,300000,1996,6.9
4830,80,2360184,Pieces of April,300000,2003,7.1
4831,114,,The Big Swap,,1998,5.6
4832,76,255352,Old Joy,300000,2006,6.7
4833,80,856942,Wendy and Lucy,200000,2008,7.1
4834,88,,3 Backyards,300000,2010,5.2
4835,110,,Pierrot le Fou,300000,1965,7.7
4836,104,32631,Sisters in Law,,2005,7.5
4837,102,16892,Ayurveda: Art of Being,300000,2001,7.6
4838,95,12438,Nothing But a Man,160000,1964,8.1
4839,94,40542,"First Love, Last Rites",300000,1997,5.5
4840,109,5199,Fighting Tommy Riley,200000,2004,6.6
4841,90,,Royal Kill,350000,2009,3.2
4842,133,24300000,Across the Universe,45000000,2007,7.4
4843,110,1711,The Looking Glass,,2015,6.6
4844,80,,Death Race 2000,300000,1975,6.2
4845,95,2468,Locker 13,300000,2014,4.8
4846,94,,Midnight Cabaret,,1990,4.5
4847,98,,Anderson's Cross,300000,2010,7.2
4848,98,,Bizarre,500000,2015,4.3
4849,96,,Graduation Day,250000,1981,4.5
4850,97,,Some Guy Who Kills People,300000,2011,6.4
4851,90,318622,Compliance,270000,2012,6.4
4852,113,12000000,Chasing Amy,250000,1997,7.3
4853,91,4186931,Lovely & Amazing,250000,2001,6.9
4854,90,,Death Calls,290000,2010,4.3
4855,98,3799339,Better Luck Tomorrow,250000,2002,7.2
4856,94,1977544,The Incredibly True Adventure of Two Girls in Love,250000,1995,6.5
4857,96,1050600,Chuck & Buck,250000,2000,6.6
4858,100,902835,American Desi,250000,2001,6.7
4859,90,,Amidst the Devil's Wings,300000,2014,4.3
4860,90,489220,Cube,365000,1997,7.3
4861,76,212285,Love and Other Catastrophes,250000,1996,6.4
4862,75,203134,I Married a Strange Person!,250000,1997,7
4863,78,191309,November,150000,2004,5.5
4864,90,3388210,Like Crazy,250000,2011,6.7
4865,96,,Teeth and Blood,300000,2015,4.3
4866,92,177840,Sugar Town,250000,1999,6.1
4867,75,47111,The Motel,,2005,6.8
4868,99,49494,The Canyons,250000,2013,3.9
4869,58,,"Happy Valley            ",,,8.5
4870,86,,On the Outs,,2004,6.9
4871,92,45661,Shotgun Stories,,2007,7.3
4872,101,,Exam,,2009,6.9
4873,81,18195,The Sticky Fingers of Time,250000,1997,6.3
4874,93,,Sunday School Musical,,2008,2.5
4875,95,,Rust,250000,2010,5.7
4876,107,,Ink,,2009,7
4877,98,,The Christmas Bunny,250000,2010,6.2
4878,35,,Jesus People,,2007,6.9
4879,108,,Butterfly,,1982,4.5
4880,66,,UnDivided,250000,2013,7.8
4881,95,,The Frozen,250000,2012,4.4
4882,99,,The Love Letter,,1998,7.4
4883,108,,Horse Camp,250000,2014,6.6
4884,90,,Give Me Shelter,250000,2014,8
4885,151,,The Big Parade,245000,1925,8.3
4886,83,,Little Big Top,240000,2006,6.5
4887,108,,Along the Roadside,250000,2013,7.1
4888,92,104792,Bronson,,2008,7.1
4889,105,,Western Religion,250000,2015,4
4890,86,111300,Burn,225000,2012,7.5
4891,106,1027119,Urbania,225000,2000,7
4892,93,,The Stewardesses,100000,1969,4
4893,80,5000000,"The Beast from 20,000 Fathoms",210000,1953,6.7
4894,127,,"20,000 Leagues Under the Sea",5000000,1954,7.2
4895,93,,Mad Max,200000,1979,7
4896,96,4505922,Swingers,200000,1996,7.4
4897,99,3500000,A Fistful of Dollars,200000,1964,8
4898,66,,She Done Him Wrong,200000,1933,6.5
4899,85,381225,Short Cut to Nirvana: Kumbh Mela,200000,2004,7.2
4900,101,2428241,The Grace Card,200000,2010,6.4
4901,97,78030,Middle of Nowhere,200000,2012,6.5
4902,119,59774,3,,2010,6.8
4903,103,174682,The Business of Fancydancing,200000,2002,6.9
4904,86,215185,Call + Response,200000,2008,7.5
4905,106,32200000,Side Effects,30000000,2013,7.1
4906,90,,Malevolence,200000,2003,5.1
4907,95,,Shooting the Warwicks,250000,2015,6.2
4908,94,,Super Hybrid,13000000,2010,3.9
4909,84,140016,Baghead,,2008,6
4910,89,,Solitude,,2014,6.8
4911,59,,The Case of the Grinning Cat,150000,2004,7.4
4912,126,,Ordet,,1955,8.1
4913,86,15542,Good Dick,,2008,6.5
4914,87,,The Man from Earth,200000,2007,8
4915,106,1111,The Trials of Darryl Hunt,200000,2006,7.7
4916,86,,An American Girl Holiday,200000,2004,7.2
4917,89,,Yesterday Was a Lie,2500000,2008,5.4
4918,105,,Theresa Is a Mother,200000,2012,6.7
4919,93,,H.,,2014,6.3
4920,94,,Archaeology of a Woman,200000,2012,8.1
4921,89,925402,Children of Heaven,180000,1997,8.5
4922,97,469947,Weekend,120000,2011,7.7
4923,88,7137502,She's Gotta Have It,175000,1986,6.5
4924,78,,Butterfly Girl,180000,2014,8.7
4925,104,,The World Is Mine,168000,2015,6.5
4926,92,1316074,Another Earth,100000,2011,7
4927,108,,The Calling,,2014,5.8
4928,97,15200000,Sweet Sweetback's Baadasssss Song,500000,1971,5.5
4929,109,,Perfect Cowboy,200000,2014,7
4930,78,2882062,Tadpole,150000,2000,6.3
4931,85,9437933,Once,180000,2007,7.9
4932,88,110720,The Woman Chaser,1200000,1999,7.3
4933,93,155984,The Horse Boy,160000,2009,7.4
4934,86,,When the Lights Went Out,,2012,5.4
4935,98,,Heroes of Dirt,,2015,7.1
4936,88,30900000,The Texas Chain Saw Massacre,83532,1974,7.5
4937,25,,A Charlie Brown Christmas,150000,1965,8.4
4938,72,4914,Antarctic Edge: 70 South,150000,2015,7
4939,66,,Aroused,150000,2013,5.3
4940,80,5858,Top Spin,150000,2014,7.1
4941,91,6706368,Roger & Me,160000,1989,7.5
4942,93,,Cat People,18000000,1982,6.1
4943,89,,An American in Hollywood,125000,2014,7.2
4944,85,405614,Sound of My Voice,,2011,6.7
4945,62,,The Brain That Sings,125000,2013,8.2
4946,90,,The Blood of My Brother,120000,2005,6.6
4947,90,1573712,Your Sister's Sister,125000,2011,6.7
4948,,,Romantic Schemer,125000,2015,5.1
4949,88,,A Dog's Breakfast,120000,2007,7
4950,88,,A Dog's Breakfast,120000,2007,7
4951,96,,Night of the Living Dead,114000,1968,8
4952,94,,Une Femme Mariee,120000,1964,7.4
4953,120,,The Birth of a Nation,10000000,2016,5.4
4954,77,,The Work and the Story,103000,2003,5.7
4955,111,10200000,Facing the Giants,100000,2006,6.7
4956,81,22800000,The Gallows,100000,2015,4.2
4957,89,,Eraserhead,20000,1977,7.4
4958,110,3000000,Over the Hill to the Poorhouse,100000,1920,4.8
4959,81,5228617,Hollywood Shuffle,100000,1987,7
4960,100,2643689,The Mighty,,1998,7.3
4961,99,,Penitentiary,100000,1979,5.8
4962,90,110536,The Lost Skeleton of Cadavra,40000,2001,7
4963,82,,"Dude, Where's My Dog?!",20000,2014,3.2
4964,88,59379,Cheap Thrills,200000,2013,6.8
4965,103,,Indie Game: The Movie,100000,2012,7.7
4966,80,,Closure,1800000,2007,5.6
4967,68,,Open Secret,,1948,7.1
4968,81,,Echo Dr.,100000,2013,3.6
4969,106,,The Night Visitor,,1971,6.8
4970,77,,The Past is a Grotesque Animal,100000,2014,7.6
4971,114,32700000,The Last House on the Left,15000000,2009,6.6
4972,80,,"Peace, Propaganda & the Promised Land",70000,2004,8.3
4973,84,3216970,Pi,60000,1998,7.5
4974,86,33598,"I Love You, Don't Touch Me!",,1997,5.4
4975,87,536767,20 Dates,60000,1998,5.3
4976,80,,Queen Crab,75000,2015,4.5
4977,100,11500000,Super Size Me,65000,2004,7.3
4978,82,40557,The FP,60000,2011,5.6
4979,82,30084,Happy Christmas,70000,2014,5.6
4980,70,,The Brain That Wouldn't Die,62000,1962,4.1
4981,75,,Tiger Orange,100000,2014,6.8
4982,87,,Supporting Characters,,2012,6.3
4983,87,,Absentia,70000,2011,5.8
4984,98,10200000,The Brothers McMullen,25000,1995,6.6
4985,83,,The Dirties,,2013,6.7
4986,99,,Gabriela,,1983,6.4
4987,98,389804,Tiny Furniture,65000,2010,6.3
4988,93,,Hayride,60000,2012,3.4
4989,,,The Naked Ape,,2006,4.7
4990,111,,Counting,50000,2015,6
4991,47,,The Call of Cthulhu,50000,2005,7.3
4992,92,,Bending Steel,50000,2013,7.9
